state	receive		action		state/(nontermainalID,subID):
103	%=		1	unary-expression	0
103	&		1	unary-expression	0
103	&&		1	unary-expression	0
103	&=		1	unary-expression	0
103	(		0	170
103	)		1	unary-expression	0
103	*		1	unary-expression	0
103	*=		1	unary-expression	0
103	+		1	unary-expression	0
103	++		0	171
103	+=		1	unary-expression	0
103	,		1	unary-expression	0
103	-		1	unary-expression	0
103	--		0	172
103	-=		1	unary-expression	0
103	->		0	173
103	/		1	unary-expression	0
103	/=		1	unary-expression	0
103	:		1	unary-expression	0
103	;		1	unary-expression	0
103	<		1	unary-expression	0
103	<<		1	unary-expression	0
103	<<=		1	unary-expression	0
103	<=		1	unary-expression	0
103	=		1	unary-expression	0
103	==		1	unary-expression	0
103	>		1	unary-expression	0
103	>=		1	unary-expression	0
103	>>		1	unary-expression	0
103	>>=		1	unary-expression	0
103	?		1	unary-expression	0
103	[		0	174
103	]		1	unary-expression	0
103	^		1	unary-expression	0
103	^=		1	unary-expression	0
103	_KULV_END_		1	unary-expression	0
103	auto		1	unary-expression	0
103	break		1	unary-expression	0
103	case		1	unary-expression	0
103	char		1	unary-expression	0
103	character-constant		1	unary-expression	0
103	const		1	unary-expression	0
103	continue		1	unary-expression	0
103	default		1	unary-expression	0
103	do		1	unary-expression	0
103	double		1	unary-expression	0
103	else		1	unary-expression	0
103	enumeration-constant		1	unary-expression	0
103	extern		1	unary-expression	0
103	float		1	unary-expression	0
103	floating-constant		1	unary-expression	0
103	for		1	unary-expression	0
103	goto		1	unary-expression	0
103	identifier		1	unary-expression	0
103	if		1	unary-expression	0
103	int		1	unary-expression	0
103	integer-constant		1	unary-expression	0
103	long		1	unary-expression	0
103	register		1	unary-expression	0
103	return		1	unary-expression	0
103	short		1	unary-expression	0
103	signed		1	unary-expression	0
103	sizeof		1	unary-expression	0
103	static		1	unary-expression	0
103	string-constant		1	unary-expression	0
103	switch		1	unary-expression	0
103	typedef		1	unary-expression	0
103	unsigned		1	unary-expression	0
103	void		1	unary-expression	0
103	volatile		1	unary-expression	0
103	while		1	unary-expression	0
103	{		1	unary-expression	0
103	|		1	unary-expression	0
103	|=		1	unary-expression	0
103	||		1	unary-expression	0
103	}		1	unary-expression	0
103	~		1	unary-expression	0
231	!		1	exclusive-OR-expression	1
231	!=		1	exclusive-OR-expression	1
231	%		1	exclusive-OR-expression	1
231	%=		1	exclusive-OR-expression	1
231	&		0	144
231	&&		1	exclusive-OR-expression	1
231	&=		1	exclusive-OR-expression	1
231	(		1	exclusive-OR-expression	1
231	)		1	exclusive-OR-expression	1
231	*		1	exclusive-OR-expression	1
231	*=		1	exclusive-OR-expression	1
231	+		1	exclusive-OR-expression	1
231	++		1	exclusive-OR-expression	1
231	+=		1	exclusive-OR-expression	1
231	,		1	exclusive-OR-expression	1
231	-		1	exclusive-OR-expression	1
231	--		1	exclusive-OR-expression	1
231	-=		1	exclusive-OR-expression	1
231	->		1	exclusive-OR-expression	1
231	/		1	exclusive-OR-expression	1
231	/=		1	exclusive-OR-expression	1
231	:		1	exclusive-OR-expression	1
231	;		1	exclusive-OR-expression	1
231	<		1	exclusive-OR-expression	1
231	<<		1	exclusive-OR-expression	1
231	<<=		1	exclusive-OR-expression	1
231	<=		1	exclusive-OR-expression	1
231	=		1	exclusive-OR-expression	1
231	==		1	exclusive-OR-expression	1
231	>		1	exclusive-OR-expression	1
231	>=		1	exclusive-OR-expression	1
231	>>		1	exclusive-OR-expression	1
231	>>=		1	exclusive-OR-expression	1
231	?		1	exclusive-OR-expression	1
231	[		1	exclusive-OR-expression	1
231	]		1	exclusive-OR-expression	1
231	^		1	exclusive-OR-expression	1
231	^=		1	exclusive-OR-expression	1
231	_KULV_END_		1	exclusive-OR-expression	1
231	auto		1	exclusive-OR-expression	1
231	break		1	exclusive-OR-expression	1
231	case		1	exclusive-OR-expression	1
231	char		1	exclusive-OR-expression	1
231	character-constant		1	exclusive-OR-expression	1
231	const		1	exclusive-OR-expression	1
231	continue		1	exclusive-OR-expression	1
231	default		1	exclusive-OR-expression	1
231	do		1	exclusive-OR-expression	1
231	double		1	exclusive-OR-expression	1
231	else		1	exclusive-OR-expression	1
231	enumeration-constant		1	exclusive-OR-expression	1
231	extern		1	exclusive-OR-expression	1
231	float		1	exclusive-OR-expression	1
231	floating-constant		1	exclusive-OR-expression	1
231	for		1	exclusive-OR-expression	1
231	goto		1	exclusive-OR-expression	1
231	identifier		1	exclusive-OR-expression	1
231	if		1	exclusive-OR-expression	1
231	int		1	exclusive-OR-expression	1
231	integer-constant		1	exclusive-OR-expression	1
231	long		1	exclusive-OR-expression	1
231	register		1	exclusive-OR-expression	1
231	return		1	exclusive-OR-expression	1
231	short		1	exclusive-OR-expression	1
231	signed		1	exclusive-OR-expression	1
231	sizeof		1	exclusive-OR-expression	1
231	static		1	exclusive-OR-expression	1
231	string-constant		1	exclusive-OR-expression	1
231	switch		1	exclusive-OR-expression	1
231	typedef		1	exclusive-OR-expression	1
231	unsigned		1	exclusive-OR-expression	1
231	void		1	exclusive-OR-expression	1
231	volatile		1	exclusive-OR-expression	1
231	while		1	exclusive-OR-expression	1
231	{		1	exclusive-OR-expression	1
231	|		1	exclusive-OR-expression	1
231	|=		1	exclusive-OR-expression	1
231	||		1	exclusive-OR-expression	1
231	}		1	exclusive-OR-expression	1
231	~		1	exclusive-OR-expression	1
112	!		1	constant	4
112	!=		1	constant	4
112	%		1	constant	4
112	%=		1	constant	4
112	&		1	constant	4
112	&&		1	constant	4
112	&=		1	constant	4
112	(		1	constant	4
112	)		1	constant	4
112	*		1	constant	4
112	*=		1	constant	4
112	+		1	constant	4
112	++		1	constant	4
112	+=		1	constant	4
112	,		1	constant	4
112	-		1	constant	4
112	--		1	constant	4
112	-=		1	constant	4
112	->		1	constant	4
112	/		1	constant	4
112	/=		1	constant	4
112	:		1	constant	4
112	;		1	constant	4
112	<		1	constant	4
112	<<		1	constant	4
112	<<=		1	constant	4
112	<=		1	constant	4
112	=		1	constant	4
112	==		1	constant	4
112	>		1	constant	4
112	>=		1	constant	4
112	>>		1	constant	4
112	>>=		1	constant	4
112	?		1	constant	4
112	[		1	constant	4
112	]		1	constant	4
112	^		1	constant	4
112	^=		1	constant	4
112	_KULV_END_		1	constant	4
112	auto		1	constant	4
112	break		1	constant	4
112	case		1	constant	4
112	char		1	constant	4
112	character-constant		1	constant	4
112	const		1	constant	4
112	continue		1	constant	4
112	default		1	constant	4
112	do		1	constant	4
112	double		1	constant	4
112	else		1	constant	4
112	enumeration-constant		1	constant	4
112	extern		1	constant	4
112	float		1	constant	4
112	floating-constant		1	constant	4
112	for		1	constant	4
112	goto		1	constant	4
112	identifier		1	constant	4
112	if		1	constant	4
112	int		1	constant	4
112	integer-constant		1	constant	4
112	long		1	constant	4
112	register		1	constant	4
112	return		1	constant	4
112	short		1	constant	4
112	signed		1	constant	4
112	sizeof		1	constant	4
112	static		1	constant	4
112	string-constant		1	constant	4
112	switch		1	constant	4
112	typedef		1	constant	4
112	unsigned		1	constant	4
112	void		1	constant	4
112	volatile		1	constant	4
112	while		1	constant	4
112	{		1	constant	4
112	|		1	constant	4
112	|=		1	constant	4
112	||		1	constant	4
112	}		1	constant	4
112	~		1	constant	4
240	,		0	157
240	:		0	281
89	!		1	statement	1
89	%=		1	statement	1
89	&		1	statement	1
89	&=		1	statement	1
89	(		1	statement	1
89	)		1	statement	1
89	*		1	statement	1
89	*=		1	statement	1
89	+		1	statement	1
89	++		1	statement	1
89	+=		1	statement	1
89	,		1	statement	1
89	-		1	statement	1
89	--		1	statement	1
89	-=		1	statement	1
89	/=		1	statement	1
89	;		1	statement	1
89	<<=		1	statement	1
89	=		1	statement	1
89	>>=		1	statement	1
89	^=		1	statement	1
89	_KULV_END_		1	statement	1
89	auto		1	statement	1
89	break		1	statement	1
89	case		1	statement	1
89	char		1	statement	1
89	character-constant		1	statement	1
89	const		1	statement	1
89	continue		1	statement	1
89	default		1	statement	1
89	do		1	statement	1
89	double		1	statement	1
89	else		1	statement	1
89	enumeration-constant		1	statement	1
89	extern		1	statement	1
89	float		1	statement	1
89	floating-constant		1	statement	1
89	for		1	statement	1
89	goto		1	statement	1
89	identifier		1	statement	1
89	if		1	statement	1
89	int		1	statement	1
89	integer-constant		1	statement	1
89	long		1	statement	1
89	register		1	statement	1
89	return		1	statement	1
89	short		1	statement	1
89	signed		1	statement	1
89	sizeof		1	statement	1
89	static		1	statement	1
89	string-constant		1	statement	1
89	switch		1	statement	1
89	typedef		1	statement	1
89	unsigned		1	statement	1
89	void		1	statement	1
89	volatile		1	statement	1
89	while		1	statement	1
89	{		1	statement	1
89	|=		1	statement	1
89	}		1	statement	1
89	~		1	statement	1
217	(		0	217
217	)		0	261
217	*		0	2
217	[		0	203
217	auto		0	3
217	char		0	4
217	const		0	5
217	double		0	10
217	extern		0	11
217	float		0	13
217	int		0	16
217	long		0	17
217	register		0	19
217	short		0	20
217	signed		0	21
217	static		0	22
217	typedef		0	27
217	unsigned		0	28
217	void		0	29
217	volatile		0	30
34	(		1	type-qualifier-list	0
34	)		1	type-qualifier-list	0
34	*		1	type-qualifier-list	0
34	,		1	type-qualifier-list	0
34	[		1	type-qualifier-list	0
34	const		1	type-qualifier-list	0
34	identifier		1	type-qualifier-list	0
34	volatile		1	type-qualifier-list	0
162	!		0	62
162	&		0	63
162	(		0	64
162	*		0	65
162	+		0	66
162	++		0	67
162	-		0	68
162	--		0	69
162	character-constant		0	77
162	enumeration-constant		0	85
162	floating-constant		0	90
162	identifier		0	129
162	integer-constant		0	96
162	sizeof		0	109
162	string-constant		0	112
162	~		0	118
290	(		1	direct-abstract-declarator	2
290	)		1	direct-abstract-declarator	2
290	,		1	direct-abstract-declarator	2
290	[		1	direct-abstract-declarator	2
11	(		1	storage-class-specifier	3
11	)		1	storage-class-specifier	3
11	*		1	storage-class-specifier	3
11	,		1	storage-class-specifier	3
11	;		1	storage-class-specifier	3
11	[		1	storage-class-specifier	3
11	auto		1	storage-class-specifier	3
11	char		1	storage-class-specifier	3
11	const		1	storage-class-specifier	3
11	double		1	storage-class-specifier	3
11	extern		1	storage-class-specifier	3
11	float		1	storage-class-specifier	3
11	identifier		1	storage-class-specifier	3
11	int		1	storage-class-specifier	3
11	long		1	storage-class-specifier	3
11	register		1	storage-class-specifier	3
11	short		1	storage-class-specifier	3
11	signed		1	storage-class-specifier	3
11	static		1	storage-class-specifier	3
11	typedef		1	storage-class-specifier	3
11	unsigned		1	storage-class-specifier	3
11	void		1	storage-class-specifier	3
11	volatile		1	storage-class-specifier	3
139	(		1	specifier-qualifier-list	2
139	)		1	specifier-qualifier-list	2
139	*		1	specifier-qualifier-list	2
139	[		1	specifier-qualifier-list	2
139	char		0	4
139	const		0	5
139	double		0	10
139	float		0	13
139	int		0	16
139	long		0	17
139	short		0	20
139	signed		0	21
139	unsigned		0	28
139	void		0	29
139	volatile		0	30
267	!		0	62
267	&		0	63
267	(		0	64
267	*		0	65
267	+		0	66
267	++		0	67
267	-		0	68
267	--		0	69
267	]		0	293
267	character-constant		0	77
267	enumeration-constant		0	85
267	floating-constant		0	90
267	identifier		0	129
267	integer-constant		0	96
267	sizeof		0	109
267	string-constant		0	112
267	~		0	118
20	(		1	type-specifier	2
20	)		1	type-specifier	2
20	*		1	type-specifier	2
20	,		1	type-specifier	2
20	;		1	type-specifier	2
20	[		1	type-specifier	2
20	auto		1	type-specifier	2
20	char		1	type-specifier	2
20	const		1	type-specifier	2
20	double		1	type-specifier	2
20	extern		1	type-specifier	2
20	float		1	type-specifier	2
20	identifier		1	type-specifier	2
20	int		1	type-specifier	2
20	long		1	type-specifier	2
20	register		1	type-specifier	2
20	short		1	type-specifier	2
20	signed		1	type-specifier	2
20	static		1	type-specifier	2
20	typedef		1	type-specifier	2
20	unsigned		1	type-specifier	2
20	void		1	type-specifier	2
20	volatile		1	type-specifier	2
148	:		0	225
276	!		0	62
276	&		0	63
276	(		0	64
276	*		0	65
276	+		0	66
276	++		0	67
276	-		0	68
276	--		0	69
276	character-constant		0	77
276	enumeration-constant		0	85
276	floating-constant		0	90
276	identifier		0	129
276	integer-constant		0	96
276	sizeof		0	109
276	string-constant		0	112
276	~		0	118
125	)		1	parameter-type-list	0
125	,		0	211
253	!		1	relational-expression	4
253	!=		1	relational-expression	4
253	%		1	relational-expression	4
253	%=		1	relational-expression	4
253	&		1	relational-expression	4
253	&&		1	relational-expression	4
253	&=		1	relational-expression	4
253	(		1	relational-expression	4
253	)		1	relational-expression	4
253	*		1	relational-expression	4
253	*=		1	relational-expression	4
253	+		1	relational-expression	4
253	++		1	relational-expression	4
253	+=		1	relational-expression	4
253	,		1	relational-expression	4
253	-		1	relational-expression	4
253	--		1	relational-expression	4
253	-=		1	relational-expression	4
253	->		1	relational-expression	4
253	/		1	relational-expression	4
253	/=		1	relational-expression	4
253	:		1	relational-expression	4
253	;		1	relational-expression	4
253	<		1	relational-expression	4
253	<<		0	181
253	<<=		1	relational-expression	4
253	<=		1	relational-expression	4
253	=		1	relational-expression	4
253	==		1	relational-expression	4
253	>		1	relational-expression	4
253	>=		1	relational-expression	4
253	>>		0	182
253	>>=		1	relational-expression	4
253	?		1	relational-expression	4
253	[		1	relational-expression	4
253	]		1	relational-expression	4
253	^		1	relational-expression	4
253	^=		1	relational-expression	4
253	_KULV_END_		1	relational-expression	4
253	auto		1	relational-expression	4
253	break		1	relational-expression	4
253	case		1	relational-expression	4
253	char		1	relational-expression	4
253	character-constant		1	relational-expression	4
253	const		1	relational-expression	4
253	continue		1	relational-expression	4
253	default		1	relational-expression	4
253	do		1	relational-expression	4
253	double		1	relational-expression	4
253	else		1	relational-expression	4
253	enumeration-constant		1	relational-expression	4
253	extern		1	relational-expression	4
253	float		1	relational-expression	4
253	floating-constant		1	relational-expression	4
253	for		1	relational-expression	4
253	goto		1	relational-expression	4
253	identifier		1	relational-expression	4
253	if		1	relational-expression	4
253	int		1	relational-expression	4
253	integer-constant		1	relational-expression	4
253	long		1	relational-expression	4
253	register		1	relational-expression	4
253	return		1	relational-expression	4
253	short		1	relational-expression	4
253	signed		1	relational-expression	4
253	sizeof		1	relational-expression	4
253	static		1	relational-expression	4
253	string-constant		1	relational-expression	4
253	switch		1	relational-expression	4
253	typedef		1	relational-expression	4
253	unsigned		1	relational-expression	4
253	void		1	relational-expression	4
253	volatile		1	relational-expression	4
253	while		1	relational-expression	4
253	{		1	relational-expression	4
253	|		1	relational-expression	4
253	|=		1	relational-expression	4
253	||		1	relational-expression	4
253	}		1	relational-expression	4
253	~		1	relational-expression	4
70	!		1	expression-statement	0
70	%=		1	expression-statement	0
70	&		1	expression-statement	0
70	&=		1	expression-statement	0
70	(		1	expression-statement	0
70	)		1	expression-statement	0
70	*		1	expression-statement	0
70	*=		1	expression-statement	0
70	+		1	expression-statement	0
70	++		1	expression-statement	0
70	+=		1	expression-statement	0
70	,		1	expression-statement	0
70	-		1	expression-statement	0
70	--		1	expression-statement	0
70	-=		1	expression-statement	0
70	/=		1	expression-statement	0
70	;		1	expression-statement	0
70	<<=		1	expression-statement	0
70	=		1	expression-statement	0
70	>>=		1	expression-statement	0
